URL,Name,Instructure,Institute,Duration,Last date,Exam date,Exam registration last date
https://onlinecourses.nptel.ac.in/noc24_ce108/preview,Introductory Field Structural Geology,Prof. Santanu Misra,IIT Kanpur,"4 Weeks
                          
                          
                              (Starts: 19-08-2024)","Enrollment Ends: 19 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 30 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_cy60/preview,Introductory Organic Chemistry II,"Prof. Harinath Chakrapani, Prof. Neeraja...",IISER Pune,"8 Weeks
                          
                          
                              (Starts: 19-08-2024)","Enrollment Ends: 19 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 30 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_cs111/preview,Linear Algebra Through Geometry,"Prof. M Krishna Kumar, Prof. Ashok Rao, Prof....","IISc Bangalore, NITK Surathkal","12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_hs128/preview,Logistics & Supply Chain Management,Prof. Vikas Thakur,IIT Kharagpur,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ee98/preview,Mathematical Aspects of Biomedical...,Prof. Chandramani Singh,IISc Bangalore,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_me95/preview,Mathematical Modeling of Manufacturing...,Prof. Swarup Bag,IIT Guwahati,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ch52/preview,Matlab-Based Programming Lab in...,Prof. Parag A. Deshpande,IIT Kharagpur,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_bt53/preview,Medical Image Analysis,Prof. Ganapathy krishnamurthi,IIT Madras,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ag13/preview,Micro Irrigation Engineering,Prof. Kamlesh Narayan Tiwari,IIT Kharagpur,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ar24/preview,Modern Indian Architecture,Prof. P.S. Chani,IIT Roorkee,"8 Weeks
                          
                          
                              (Starts: 19-08-2024)","Enrollment Ends: 19 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 30 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_cy46/preview,Molecular Rearrangements and Reactive...,Prof. Santanu Panda,IIT Kharagpur,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_cs93/preview,Multi-Core Computer Architecture,Prof. John Jose,IIT Guwahati,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ce77/preview,Municipal Solid Waste Management,Prof. Ajay Kalamdhad,IIT Guwahati,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_cy50/preview,NMR spectroscopy for Structural Biology,"Prof. Ashutosh Kumar, Prof. R. V Hosur",IIT Bombay,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ee101/preview,Nanobiophotonics: Touching Our Daily...,Prof. Basudev Lahiri,IIT Kharagpur,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_bt73/preview,Neurobiology,Prof. Nitin Gupta,IIT Kanpur,"4 Weeks
                          
                          
                              (Starts: 19-08-2024)","Enrollment Ends: 19 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 30 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ge46/preview,Numerical Methods for Engineers,Prof. Niket Kaisare,IIT Madras,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ch59/preview,Organic Chemical Technology,Prof. Nanda Kishore,IIT Guwahati,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_cy45/preview,Organic Chemistry in Biology and Drug...,Prof. Amit Basak,IIT Kharagpur,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_mg87/preview,Organizational Behaviour,Prof. M. P. Ganesh,IIT Hyderbad,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_cy47/preview,Overview and Integration of Cellular...,"Prof. Aritri Bir, Prof. Arindam Ghosh",IIT Kharagpur,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ce66/preview,Pavement Materials (Under Pavement...,Prof. Nikhil Saboo,IIT Roorkee,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ch77/preview,Petroleum Reservoir Engineering,Prof. Pankaj Tiwari,IIT Guwahati,"8 Weeks
                          
                          
                              (Starts: 19-08-2024)","Enrollment Ends: 19 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 30 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ee100/preview,Phase-Locked Loops,Prof. Saurabh Saxena,IIT Madras,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ce69/preview,Plate Tectonics,Prof. Pitambar Pati,IIT Roorkee,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ch55/preview,Polymer Process Engineering,Prof. Shishir Sinha,IIT Roorkee,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ch50/preview,"Polymers: Concepts, Properties, Uses...",Prof. Abhijit P Deshpande,IIT Madras,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ag11/preview,Post Harvest Operations and Processing...,Prof. Hari. Niwas Mishra,IIT Kharagpur,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_cs85/preview,Practical Cyber Security for Cyber...,Prof. Sandeep K. Shukla,IIT Kanpur,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ee104/preview,Principles and Techniques of Modern...,Prof. Amitabha Bhattacharya,IIT Kharagpur,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_cy43/preview,Principles of Organic Synthesis,Prof. T Punniyamurthy,IIT Guwahati,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_mg89/preview,Product and Brand Management,Prof. Vinay Sharma,IIT Roorkee,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_hs161/preview,Psychology of Everyday,"Prof. Braj Bhushan, Prof. Alok Bajpai",IIT Kanpur,"4 Weeks
                          
                          
                              (Starts: 19-08-2024)","Enrollment Ends: 19 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 30 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_hs117/preview,Psychology of Learning,Prof. Atasi Mohanty,IIT Kharagpur,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_cy48/preview,Quantum Chemistry of Atoms and...,Prof. Anindya Datta,IIT Bombay,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ce81/preview,Railway Engineering,Prof. Rajat Rastogi,IIT Roorkee,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_cy44/preview,Reagents in Organic Synthesis,Prof. Subhas Chandra Pan,IIT Guwahati,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ce71/preview,Remote Sensing: Principles and...,Prof. Eswar Rajasekaran,IIT Bombay,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ae18/preview,Smart Structures,Prof. Mohammed Rabius Sunny,IIT Kharagpur,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_cs90/preview,Social Network Analysis,Prof. Tanmoy Chakraborty,IIT Delhi,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_cs91/preview,Software Testing,Prof. Meenakshi D'souza,IIIT Bangalore,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ag12/preview,Soil Fertility and Fertilizers,Prof. Somsubhra Chakraborty,IIT Kharagpur,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ch56/preview,Solid-Fluid Operations,Prof. Subrata Kumar Majumder,IIT Guwahati,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_ae20/preview,Space Flight Mechanics,Prof. Manoranjan Sinha,IIT Kharagpur,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_cy41/preview,Spectroscopic Techniques for...,Prof. Shashank Deep,IIT Delhi,"12 Weeks
                          
                          
                              (Starts: 22-07-2024)","Enrollment Ends: 5 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 16 Aug, 2024"
https://onlinecourses.nptel.ac.in/noc24_hs163/preview,Stress Management,Prof. Rajlakshmi Guha,IIT Kharagpur,"4 Weeks
                          
                          
                              (Starts: 19-08-2024)","Enrollment Ends: 19 Aug, 2024","Exam Date: 26 Oct, 2024","Exam Registration Ends: 30 Aug, 2024"
